73279,1,-130.91,0.807505,34.07,17.0,-61.0,15.0,UNASSIGNED
73280,1,-127.32,0.807505,34.07,17.0,-61.0,15.0,UNASSIGNED
73281,1,-119.78,0.807505,34.07,25.0,-59.0,15.0,UNASSIGNED
73282,1,-109.0,0.807505,34.07,25.0,-59.0,15.0,UNASSIGNED
73283,1,-96.23,0.807505,34.07,25.0,-58.0,17.0,UNASSIGNED
73284,1,-83.37,0.807505,34.07,25.0,-58.0,17.0,UNASSIGNED
73285,1,-72.99,0.807505,34.07,23.0,-57.0,19.0,UNASSIGNED
73286,1,-68.29,0.807505,34.07,23.0,-57.0,19.0,UNASSIGNED
73287,1,-72.7,0.807505,34.07,22.0,-57.0,17.0,UNASSIGNED
73288,1,-89.08,0.807505,34.07,22.0,-57.0,17.0,UNASSIGNED
73289,1,-118.62,0.807505,34.07,24.0,-57.0,20.0,UNASSIGNED
73290,1,-159.85,0.807505,34.07,24.0,-57.0,20.0,UNASSIGNED
73291,1,-208.09,0.790848,34.07,22.0,-58.0,19.0,UNASSIGNED
73292,1,-256.04,0.790848,34.07,22.0,-58.0,19.0,UNASSIGNED
73293,1,-295.5,0.790848,34.07,20.0,-59.0,16.0,UNASSIGNED
73294,1,-319.63,0.790848,34.07,20.0,-59.0,16.0,UNASSIGNED
73295,1,-325.19,0.790848,34.07,23.0,-59.0,16.0,UNASSIGNED
73296,1,-313.58,0.790848,34.07,23.0,-59.0,16.0,UNASSIGNED
73297,1,-290.23,0.790848,34.07,19.0,-62.0,19.0,UNASSIGNED
73298,1,-262.5,0.790848,34.07,19.0,-62.0,19.0,UNASSIGNED
73299,1,-236.73,0.790848,34.07,21.0,-63.0,18.0,UNASSIGNED
73300,1,-215.98,0.790848,34.07,21.0,-63.0,18.0,UNASSIGNED
73301,1,-199.23,0.790848,34.07,18.0,-61.0,17.0,UNASSIGNED
73302,1,-182.65,0.790848,34.07,18.0,-61.0,17.0,UNASSIGNED
73303,1,-162.25,0.790848,34.07,19.0,-63.0,18.0,UNASSIGNED
73304,1,-136.57,0.790848,34.07,19.0,-63.0,18.0,UNASSIGNED
73305,1,-107.87,0.790848,34.07,16.0,-63.0,17.0,UNASSIGNED
73306,1,-81.07,0.790848,34.07,16.0,-63.0,17.0,UNASSIGNED
73307,1,-60.88,0.787004,34.07,14.0,-58.0,11.0,UNASSIGNED
73308,1,-48.73,0.787004,34.07,14.0,-58.0,11.0,UNASSIGNED
73309,1,-41.64,0.787004,34.07,15.0,-59.0,12.0,UNASSIGNED
73310,1,-33.7,0.787004,34.07,15.0,-59.0,12.0,UNASSIGNED
73311,1,-19.6,0.787004,34.07,13.0,-59.0,14.0,UNASSIGNED
73312,1,2.19,0.787004,34.07,13.0,-59.0,14.0,UNASSIGNED
73313,1,28.5,0.787004,34.07,12.0,-56.0,14.0,UNASSIGNED
73314,1,53.71,0.787004,34.07,12.0,-56.0,14.0,UNASSIGNED
73315,1,73.64,0.787004,34.07,13.0,-54.0,13.0,UNASSIGNED
73316,1,88.71,0.787004,34.07,13.0,-54.0,13.0,UNASSIGNED
73317,1,103.94,0.787004,34.07,12.0,-57.0,12.0,UNASSIGNED
73318,1,125.96,0.787004,34.07,12.0,-57.0,12.0,UNASSIGNED
73319,1,158.67,0.787004,34.07,11.0,-55.0,11.0,UNASSIGNED
73320,1,200.46,0.787004,34.07,11.0,-55.0,11.0,UNASSIGNED
73321,1,244.5,0.787004,34.07,12.0,-55.0,12.0,UNASSIGNED
73322,1,281.9,0.787004,34.07,12.0,-55.0,12.0,UNASSIGNED
73323,1,305.83,0.760096,34.07,11.0,-56.0,11.0,UNASSIGNED
73324,1,314.07,0.760096,34.07,11.0,-56.0,11.0,UNASSIGNED
73325,1,309.29,0.760096,34.07,11.0,-56.0,11.0,UNASSIGNED
73326,1,297.19,0.760096,34.07,11.0,-56.0,11.0,UNASSIGNED
73327,1,283.89,0.760096,34.07,15.0,-60.0,14.0,UNASSIGNED
73328,1,273.88,0.760096,34.07,15.0,-60.0,14.0,UNASSIGNED
73329,1,268.85,0.760096,34.07,17.0,-60.0,14.0,UNASSIGNED
73330,1,267.63,0.760096,34.07,17.0,-60.0,14.0,UNASSIGNED
73331,1,266.71,0.760096,34.07,17.0,-61.0,14.0,UNASSIGNED
73332,1,261.42,0.760096,34.07,17.0,-61.0,14.0,UNASSIGNED
73333,1,247.55,0.760096,34.07,18.0,-62.0,15.0,UNASSIGNED
73334,1,223.18,0.760096,34.07,18.0,-62.0,15.0,UNASSIGNED
73335,1,189.6,0.760096,34.07,18.0,-64.0,17.0,UNASSIGNED
73336,1,150.98,0.760096,34.07,18.0,-64.0,17.0,UNASSIGNED
73337,1,113.08,0.760096,34.07,20.0,-63.0,17.0,UNASSIGNED
73338,1,81.13,0.760096,34.07,20.0,-63.0,17.0,UNASSIGNED
73339,1,58.38,0.77291,34.07,18.0,-61.0,16.0,UNASSIGNED
73340,1,45.75,0.77291,34.07,18.0,-61.0,16.0,UNASSIGNED
73341,1,42.47,0.77291,34.07,20.0,-61.0,17.0,UNASSIGNED
73342,1,46.8,0.77291,34.07,20.0,-61.0,17.0,UNASSIGNED
73343,1,56.26,0.77291,34.07,19.0,-60.0,17.0,UNASSIGNED
73344,1,67.48,0.77291,34.07,19.0,-60.0,17.0,UNASSIGNED
73345,1,76.33,0.77291,34.07,19.0,-59.0,16.0,UNASSIGNED
73346,1,78.69,0.77291,34.07,19.0,-59.0,16.0,UNASSIGNED
73347,1,71.78,0.77291,34.07,20.0,-58.0,16.0,UNASSIGNED
73348,1,55.49,0.77291,34.07,20.0,-58.0,16.0,UNASSIGNED
73349,1,32.3,0.77291,34.07,19.0,-59.0,16.0,UNASSIGNED
73350,1,6.09,0.77291,34.07,19.0,-59.0,16.0,UNASSIGNED
73351,1,-19.65,0.77291,34.07,20.0,-60.0,18.0,UNASSIGNED
73352,1,-43.15,0.77291,34.07,20.0,-60.0,18.0,UNASSIGNED
73353,1,-64.6,0.77291,34.07,19.0,-61.0,19.0,UNASSIGNED
73354,1,-85.24,0.77291,34.07,19.0,-61.0,19.0,UNASSIGNED
73355,1,-106.26,0.790848,34.07,23.0,-62.0,21.0,UNASSIGNED
73356,1,-128.21,0.790848,34.07,23.0,-62.0,21.0,UNASSIGNED
73357,1,-150.63,0.790848,34.07,21.0,-62.0,18.0,UNASSIGNED
73358,1,-171.87,0.790848,34.07,21.0,-62.0,18.0,UNASSIGNED
73359,1,-189.04,0.790848,34.07,23.0,-63.0,17.0,UNASSIGNED
73360,1,-198.18,0.790848,34.07,23.0,-63.0,17.0,UNASSIGNED
73361,1,-195.59,0.790848,34.07,21.0,-65.0,19.0,UNASSIGNED
73362,1,-179.68,0.790848,34.07,21.0,-65.0,19.0,UNASSIGNED
73363,1,-152.69,0.790848,34.07,18.0,-59.0,14.0,UNASSIGNED
73364,1,-120.42,0.790848,34.07,18.0,-59.0,14.0,UNASSIGNED
73365,1,-89.96,0.790848,34.07,20.0,-57.0,15.0,UNASSIGNED
73366,1,-66.35,0.790848,34.07,20.0,-57.0,15.0,UNASSIGNED
73367,1,-50.53,0.790848,34.07,21.0,-56.0,13.0,UNASSIGNED
73368,1,-40.04,0.790848,34.07,21.0,-56.0,13.0,UNASSIGNED
73369,1,-31.59,0.790848,34.07,24.0,-52.0,11.0,UNASSIGNED
73370,1,-23.76,0.790848,34.07,24.0,-52.0,11.0,UNASSIGNED
73371,1,-17.65,0.793411,34.07,25.0,-48.0,8.0,UNASSIGNED
73372,1,-15.21,0.793411,34.07,25.0,-48.0,8.0,UNASSIGNED
73373,1,-16.68,0.793411,34.07,23.0,-46.0,7.0,UNASSIGNED
73374,1,-19.43,0.793411,34.07,23.0,-46.0,7.0,UNASSIGNED
73375,1,-18.94,0.793411,34.07,26.0,-46.0,8.0,UNASSIGNED
73376,1,-11.7,0.793411,34.07,26.0,-46.0,8.0,UNASSIGNED
73377,1,2.8,0.793411,34.07,20.0,-49.0,0.0,UNASSIGNED
73378,1,21.86,0.793411,34.07,20.0,-49.0,0.0,UNASSIGNED
73379,1,41.57,0.793411,34.07,34.0,-48.0,1.0,UNASSIGNED
73380,1,59.46,0.793411,34.07,34.0,-48.0,1.0,UNASSIGNED
73381,1,75.69,0.793411,34.07,54.0,-50.0,2.0,UNASSIGNED
73382,1,92.14,0.793411,34.07,54.0,-50.0,2.0,UNASSIGNED
73383,1,110.34,0.793411,34.07,51.0,-51.0,-2.0,UNASSIGNED
73384,1,129.93,0.793411,34.07,51.0,-51.0,-2.0,UNASSIGNED
73385,1,148.35,0.793411,34.07,53.0,-51.0,-1.0,UNASSIGNED
73386,1,162.26,0.793411,34.07,53.0,-51.0,-1.0,UNASSIGNED
73387,1,169.28,0.790848,34.07,60.0,-51.0,-4.0,UNASSIGNED
73388,1,169.1,0.790848,34.07,60.0,-51.0,-4.0,UNASSIGNED
73389,1,163.33,0.790848,34.07,56.0,-48.0,-8.0,UNASSIGNED
73390,1,154.53,0.790848,34.07,56.0,-48.0,-8.0,UNASSIGNED
73391,1,144.93,0.790848,34.07,41.0,-43.0,-22.0,UNASSIGNED
73392,1,135.49,0.790848,34.07,41.0,-43.0,-22.0,UNASSIGNED
73393,1,125.87,0.790848,34.07,-13.0,-49.0,-25.0,UNASSIGNED
73394,1,115.21,0.790848,34.07,-13.0,-49.0,-25.0,UNASSIGNED
73395,1,103.03,0.790848,34.07,-33.0,-54.0,-15.0,UNASSIGNED
73396,1,89.89,0.790848,34.07,-33.0,-54.0,-15.0,UNASSIGNED
73397,1,77.12,0.790848,34.07,-22.0,-70.0,1.0,UNASSIGNED
73398,1,65.85,0.790848,34.07,-22.0,-70.0,1.0,UNASSIGNED
73399,1,56.05,0.790848,34.07,29.0,-77.0,15.0,UNASSIGNED
73400,1,46.04,0.790848,34.07,29.0,-77.0,15.0,UNASSIGNED
73401,1,33.19,0.790848,34.07,42.0,-74.0,20.0,UNASSIGNED
73402,1,15.31,0.790848,34.07,42.0,-74.0,20.0,UNASSIGNED
73403,1,-7.85,0.776753,34.07,30.0,-62.0,20.0,UNASSIGNED
73404,1,-34.02,0.776753,34.07,30.0,-62.0,20.0,UNASSIGNED
73405,1,-58.97,0.776753,34.07,21.0,-60.0,20.0,UNASSIGNED
73406,1,-78.3,0.776753,34.07,21.0,-60.0,20.0,UNASSIGNED
73407,1,-89.2,0.776753,34.07,16.0,-56.0,23.0,UNASSIGNED
73408,1,-91.63,0.776753,34.07,16.0,-56.0,23.0,UNASSIGNED
73409,1,-88.2,0.776753,34.07,17.0,-58.0,24.0,UNASSIGNED
73410,1,-83.06,0.776753,34.07,17.0,-58.0,24.0,UNASSIGNED
73411,1,-80.29,0.776753,34.07,20.0,-57.0,23.0,UNASSIGNED
73412,1,-82.71,0.776753,34.07,20.0,-57.0,23.0,UNASSIGNED
73413,1,-91.24,0.776753,34.07,19.0,-60.0,23.0,UNASSIGNED
73414,1,-105.09,0.776753,34.07,19.0,-60.0,23.0,UNASSIGNED
73415,1,-122.37,0.776753,34.07,17.0,-61.0,22.0,UNASSIGNED
73416,1,-140.75,0.776753,34.07,17.0,-61.0,22.0,UNASSIGNED
73417,1,-158.06,0.776753,34.07,17.0,-61.0,18.0,UNASSIGNED
73418,1,-172.6,0.776753,34.07,17.0,-61.0,18.0,UNASSIGNED
73419,1,-183.39,0.780598,34.07,17.0,-63.0,17.0,UNASSIGNED
73420,1,-190.08,0.780598,34.07,17.0,-63.0,17.0,UNASSIGNED
73421,1,-192.93,0.780598,34.07,20.0,-64.0,18.0,UNASSIGNED
73422,1,-192.65,0.780598,34.07,20.0,-64.0,18.0,UNASSIGNED
73423,1,-190.26,0.780598,34.07,15.0,-69.0,16.0,UNASSIGNED
73424,1,-186.96,0.780598,34.07,15.0,-69.0,16.0,UNASSIGNED
73425,1,-184.11,0.780598,34.07,14.0,-68.0,14.0,UNASSIGNED
73426,1,-182.94,0.780598,34.07,14.0,-68.0,14.0,UNASSIGNED
73427,1,-184.32,0.780598,34.07,11.0,-64.0,13.0,UNASSIGNED
73428,1,-188.51,0.780598,34.07,11.0,-64.0,13.0,UNASSIGNED
73429,1,-195.04,0.780598,34.07,17.0,-69.0,18.0,UNASSIGNED
73430,1,-202.92,0.780598,34.07,17.0,-69.0,18.0,UNASSIGNED
73431,1,-211.05,0.780598,34.07,17.0,-70.0,12.0,UNASSIGNED
73432,1,-218.59,0.780598,34.07,17.0,-70.0,12.0,UNASSIGNED
73433,1,-225.06,0.780598,34.07,6.0,-59.0,7.0,UNASSIGNED
73434,1,-230.03,0.780598,34.07,6.0,-59.0,7.0,UNASSIGNED
73435,1,-232.61,0.775472,34.07,20.0,-61.0,10.0,UNASSIGNED
73436,1,-231.24,0.775472,34.07,20.0,-61.0,10.0,UNASSIGNED
73437,1,-223.96,0.775472,34.07,30.0,-52.0,10.0,UNASSIGNED
73438,1,-209.1,0.775472,34.07,30.0,-52.0,10.0,UNASSIGNED
73439,1,-185.95,0.775472,34.07,28.0,-48.0,3.0,UNASSIGNED
73440,1,-155.17,0.775472,34.07,28.0,-48.0,3.0,UNASSIGNED
73441,1,-118.68,0.775472,34.07,36.0,-41.0,6.0,UNASSIGNED
73442,1,-79.2,0.775472,34.07,36.0,-41.0,6.0,UNASSIGNED
73443,1,-39.69,0.775472,34.07,38.0,-41.0,5.0,UNASSIGNED
73444,1,-2.86,0.775472,34.07,38.0,-41.0,5.0,UNASSIGNED
73445,1,29.16,0.775472,34.07,32.0,-38.0,-1.0,UNASSIGNED
73446,1,55.3,0.775472,34.07,32.0,-38.0,-1.0,UNASSIGNED
73447,1,75.93,0.775472,34.07,25.0,-34.0,2.0,UNASSIGNED
73448,1,92.7,0.775472,34.07,25.0,-34.0,2.0,UNASSIGNED
73449,1,107.88,0.775472,34.07,33.0,-35.0,6.0,UNASSIGNED
73450,1,123.22,0.775472,34.07,33.0,-35.0,6.0,UNASSIGNED
73451,1,138.93,0.781879,34.07,32.0,-40.0,0.0,UNASSIGNED
73452,1,153.33,0.781879,34.07,32.0,-40.0,0.0,UNASSIGNED
73453,1,163.52,0.781879,34.07,48.0,-47.0,-2.0,UNASSIGNED
73454,1,166.95,0.781879,34.07,48.0,-47.0,-2.0,UNASSIGNED
73455,1,163.31,0.781879,34.07,50.0,-48.0,1.0,UNASSIGNED
73456,1,156.02,0.781879,34.07,50.0,-48.0,1.0,UNASSIGNED
73457,1,151.86,0.781879,34.07,33.0,-49.0,-6.0,UNASSIGNED
73458,1,159.36,0.781879,34.07,33.0,-49.0,-6.0,UNASSIGNED
73459,1,185.3,0.781879,34.07,35.0,-52.0,-8.0,UNASSIGNED
73460,1,231.42,0.781879,34.07,35.0,-52.0,-8.0,UNASSIGNED
73461,1,292.57,0.781879,34.07,50.0,-58.0,-3.0,UNASSIGNED
73462,1,357.21,0.781879,34.07,50.0,-58.0,-3.0,UNASSIGNED
73463,1,410.51,0.781879,34.07,39.0,-57.0,-5.0,UNASSIGNED
73464,1,439.01,0.781879,34.07,39.0,-57.0,-5.0,UNASSIGNED
73465,1,435.06,0.781879,34.07,48.0,-62.0,-7.0,UNASSIGNED
73466,1,399.23,0.781879,34.07,48.0,-62.0,-7.0,UNASSIGNED
73467,1,340.05,0.787004,34.07,55.0,-60.0,-5.0,UNASSIGNED
73468,1,271.31,0.787004,34.07,55.0,-60.0,-5.0,UNASSIGNED
73469,1,208.16,0.787004,34.07,64.0,-55.0,-2.0,UNASSIGNED
73470,1,163.3,0.787004,34.07,64.0,-55.0,-2.0,UNASSIGNED
73471,1,144.03,0.787004,34.07,35.0,-52.0,-4.0,UNASSIGNED
73472,1,150.64,0.787004,34.07,35.0,-52.0,-4.0,UNASSIGNED
73473,1,176.43,0.787004,34.07,43.0,-50.0,7.0,UNASSIGNED
73474,1,209.53,0.787004,34.07,43.0,-50.0,7.0,UNASSIGNED
73475,1,236.38,0.787004,34.07,44.0,-50.0,10.0,UNASSIGNED
73476,1,246.16,0.787004,34.07,44.0,-50.0,10.0,UNASSIGNED
73477,1,234.36,0.787004,34.07,20.0,-54.0,-2.0,UNASSIGNED
73478,1,204.01,0.787004,34.07,20.0,-54.0,-2.0,UNASSIGNED
73479,1,163.93,0.787004,34.07,9.0,-57.0,-3.0,UNASSIGNED
73480,1,124.74,0.787004,34.07,9.0,-57.0,-3.0,UNASSIGNED
73481,1,94.67,0.787004,34.07,-8.0,-59.0,7.0,UNASSIGNED
73482,1,77.11,0.787004,34.07,-8.0,-59.0,7.0,UNASSIGNED
73483,1,70.69,0.775472,34.07,1.0,-63.0,16.0,UNASSIGNED
73484,1,71.4,0.775472,34.07,1.0,-63.0,16.0,UNASSIGNED
73485,1,74.97,0.775472,34.07,13.0,-61.0,18.0,UNASSIGNED
73486,1,78.34,0.775472,34.07,13.0,-61.0,18.0,UNASSIGNED
73487,1,79.72,0.775472,34.07,32.0,-61.0,23.0,UNASSIGNED
73488,1,77.75,0.775472,34.07,32.0,-61.0,23.0,UNASSIGNED
73489,1,70.85,0.775472,34.07,34.0,-59.0,24.0,UNASSIGNED
73490,1,57.88,0.775472,34.07,34.0,-59.0,24.0,UNASSIGNED
73491,1,38.97,0.775472,34.07,24.0,-58.0,23.0,UNASSIGNED
73492,1,16.13,0.775472,34.07,24.0,-58.0,23.0,UNASSIGNED
73493,1,-7.23,0.775472,34.07,20.0,-58.0,17.0,UNASSIGNED
73494,1,-27.94,0.775472,34.07,20.0,-58.0,17.0,UNASSIGNED
73495,1,-45.01,0.775472,34.07,21.0,-57.0,17.0,UNASSIGNED
73496,1,-60.56,0.775472,34.07,21.0,-57.0,17.0,UNASSIGNED
73497,1,-79.2,0.775472,34.07,18.0,-61.0,21.0,UNASSIGNED
73498,1,-105.87,0.775472,34.07,18.0,-61.0,21.0,UNASSIGNED
73499,1,-143.4,0.766503,34.07,14.0,-64.0,18.0,UNASSIGNED
73500,1,-190.99,0.766503,34.07,14.0,-64.0,18.0,UNASSIGNED
73501,1,-244.25,0.766503,34.07,10.0,-64.0,15.0,UNASSIGNED
73502,1,-296.48,0.766503,34.07,10.0,-64.0,15.0,UNASSIGNED
73503,1,-340.61,0.766503,34.07,13.0,-61.0,13.0,UNASSIGNED
73504,1,-371.12,0.766503,34.07,13.0,-61.0,13.0,UNASSIGNED
73505,1,-385.25,0.766503,34.07,13.0,-61.0,14.0,UNASSIGNED
73506,1,-383.21,0.766503,34.07,13.0,-61.0,14.0,UNASSIGNED
73507,1,-367.33,0.766503,34.07,16.0,-61.0,17.0,UNASSIGNED
73508,1,-340.73,0.766503,34.07,16.0,-61.0,17.0,UNASSIGNED
73509,1,-306.2,0.766503,34.07,13.0,-56.0,14.0,UNASSIGNED
73510,1,-265.68,0.766503,34.07,13.0,-56.0,14.0,UNASSIGNED
73511,1,-220.74,0.766503,34.07,12.0,-54.0,13.0,UNASSIGNED
73512,1,-173.8,0.766503,34.07,12.0,-54.0,13.0,UNASSIGNED
73513,1,-128.69,0.766503,34.07,13.0,-57.0,13.0,UNASSIGNED
73514,1,-90.31,0.766503,34.07,13.0,-57.0,13.0,UNASSIGNED
73515,1,-62.95,0.770347,34.07,12.0,-55.0,12.0,UNASSIGNED
73516,1,-48.6,0.770347,34.07,12.0,-55.0,12.0,UNASSIGNED
73517,1,-46.18,0.770347,34.07,13.0,-54.0,12.0,UNASSIGNED
73518,1,-52.71,0.770347,34.07,13.0,-54.0,12.0,UNASSIGNED
73519,1,-65.37,0.770347,34.07,12.0,-57.0,13.0,UNASSIGNED
73520,1,-83.23,0.770347,34.07,12.0,-57.0,13.0,UNASSIGNED
73521,1,-106.87,0.770347,34.07,13.0,-57.0,12.0,UNASSIGNED
73522,1,-136.51,0.770347,34.07,13.0,-57.0,12.0,UNASSIGNED
73523,1,-169.66,0.770347,34.07,14.0,-57.0,13.0,UNASSIGNED
73524,1,-200.4,0.770347,34.07,14.0,-57.0,13.0,UNASSIGNED
73525,1,-221.17,0.770347,34.07,14.0,-58.0,13.0,UNASSIGNED
73526,1,-226.04,0.770347,34.07,14.0,-58.0,13.0,UNASSIGNED
73527,1,-213.61,0.770347,34.07,15.0,-60.0,15.0,UNASSIGNED
73528,1,-187.21,0.770347,34.07,15.0,-60.0,15.0,UNASSIGNED
73529,1,-152.62,0.770347,34.07,16.0,-61.0,16.0,UNASSIGNED
73530,1,-114.58,0.770347,34.07,16.0,-61.0,16.0,UNASSIGNED
73531,1,-74.4,0.765222,34.07,16.0,-61.0,17.0,UNASSIGNED
73532,1,-30.21,0.765222,34.07,16.0,-61.0,17.0,UNASSIGNED
73533,1,20.57,0.765222,34.07,16.0,-63.0,16.0,UNASSIGNED
73534,1,78.06,0.765222,34.07,16.0,-63.0,16.0,UNASSIGNED
73535,1,138.63,0.765222,34.07,17.0,-62.0,16.0,UNASSIGNED
73536,1,196.0,0.765222,34.07,17.0,-62.0,16.0,UNASSIGNED
73537,1,244.28,0.765222,34.07,18.0,-62.0,16.0,UNASSIGNED
73538,1,280.64,0.765222,34.07,18.0,-62.0,16.0,UNASSIGNED
73539,1,306.14,0.765222,34.07,18.0,-61.0,17.0,UNASSIGNED
73540,1,324.39,0.765222,34.07,18.0,-61.0,17.0,UNASSIGNED
73541,1,338.83,0.765222,34.07,19.0,-61.0,17.0,UNASSIGNED
73542,1,350.43,0.765222,34.07,19.0,-61.0,17.0,UNASSIGNED
73543,1,357.37,0.765222,34.07,20.0,-59.0,18.0,UNASSIGNED
73544,1,356.27,0.765222,34.07,20.0,-59.0,18.0,UNASSIGNED
73545,1,344.17,0.765222,34.07,20.0,-59.0,18.0,UNASSIGNED
73546,1,320.12,0.765222,34.07,20.0,-59.0,18.0,UNASSIGNED
73547,1,286.03,0.770347,34.07,20.0,-58.0,17.0,UNASSIGNED
73548,1,246.3,0.770347,34.07,20.0,-58.0,17.0,UNASSIGNED
73549,1,206.57,0.770347,34.07,19.0,-58.0,16.0,UNASSIGNED
73550,1,171.55,0.770347,34.07,19.0,-58.0,16.0,UNASSIGNED
73551,1,143.14,0.770347,34.07,20.0,-59.0,16.0,UNASSIGNED
73552,1,119.6,0.770347,34.07,20.0,-59.0,16.0,UNASSIGNED
73553,1,96.85,0.770347,34.07,19.0,-59.0,16.0,UNASSIGNED
